date,company,up,down,views,stars,comments
2015-03-12,,19,0,17900,195,8
2015-03-12,,13,4,30100,275,7
2015-03-12,,13,4,30100,275,7
2015-03-12,it-grad,13,2,11900,71,7
2015-03-12,,16,0,6000,81,6
2015-03-12,,16,0,6000,81,6
2015-03-12,google,13,1,9500,79,5
2015-03-12,google,13,1,9500,79,5
2015-03-12,google,13,1,9500,79,5
2015-03-12,google,13,1,9500,79,5
2015-03-12,,14,4,4400,39,5
2015-03-12,,14,4,4400,39,5
2015-03-12,,14,4,4400,39,5
2015-03-12,microsoft,14,0,6900,37,5
2015-03-12,microsoft,14,0,6900,37,5
2015-03-12,microsoft,14,0,6900,37,5
2015-03-12,airbnb,16,0,8500,90,4
2015-03-12,airbnb,16,0,8500,90,4
2015-03-12,airbnb,16,0,8500,90,4
2015-03-12,,3,3,1500,13,4
2015-03-12,,3,3,1500,13,4
2015-03-12,,3,3,1500,13,4
2015-03-12,,3,3,1500,13,4
2015-03-12,e-Legion,25,1,8400,99,3
2015-03-12,e-Legion,25,1,8400,99,3
2015-03-12,e-Legion,25,1,8400,99,3
2015-03-12,,19,1,6000,67,2
2015-03-12,,19,1,6000,67,2
2015-03-12,,19,1,6000,67,2
2015-03-12,,13,1,5000,61,1
2015-03-12,,13,1,5000,61,1
2015-03-12,muk,10,0,5300,20,1
2015-03-12,muk,10,0,5300,20,1
2015-03-12,muk,10,0,5300,20,1
2015-03-12,muk,10,0,5300,20,1
2015-03-12,,11,0,13100,90,0
2015-03-12,,11,0,13100,90,0
2015-03-12,dell,13,0,3900,26,0
2015-03-12,dell,13,0,3900,26,0
2015-03-12,,11,0,2100,26,0
2015-03-12,eset,5,2,2400,9,0
2015-03-13,,30,5,34000,250,144
2015-03-13,,30,5,34000,250,144
2015-03-13,,30,5,34000,250,144
2015-03-13,,55,7,33900,40,95
2015-03-13,,55,7,33900,40,95
2015-03-13,,55,7,33900,40,95
2015-03-13,ivi,31,4,17100,174,87
2015-03-13,ivi,31,4,17100,174,87
2015-03-13,ivi,31,4,17100,174,87
2015-03-13,ua-hosting,34,1,42500,90,65
2015-03-13,ua-hosting,34,1,42500,90,65
2015-03-13,ua-hosting,34,1,42500,90,65
2015-03-13,ua-hosting,34,1,42500,90,65
2015-03-13,,18,1,16500,36,56
2015-03-13,,18,1,16500,36,56
2015-03-13,wolfram,38,5,48400,147,46
2015-03-13,wolfram,38,5,48400,147,46
2015-03-13,wolfram,38,5,48400,147,46
2015-03-13,wolfram,38,5,48400,147,46
2015-03-13,,19,10,28200,163,44
2015-03-13,webzilla,39,1,15300,128,35
2015-03-13,webzilla,39,1,15300,128,35
2015-03-13,webzilla,39,1,15300,128,35
2015-03-13,,86,0,73600,392,32
2015-03-13,,86,0,73600,392,32
2015-03-13,,86,0,73600,392,32
2015-03-13,group-ib,19,4,30000,101,28
2015-03-13,group-ib,19,4,30000,101,28
2015-03-13,group-ib,19,4,30000,101,28
2015-03-13,1cloud,28,3,30800,96,28
2015-03-13,1cloud,28,3,30800,96,28
2015-03-13,,19,1,15600,83,27
2015-03-13,,48,0,36100,414,26
2015-03-13,,16,0,10700,56,25
2015-03-13,,16,0,10700,56,25
2015-03-13,coub,54,6,13500,91,23
2015-03-13,coub,54,6,13500,91,23
2015-03-13,coub,54,6,13500,91,23
2015-03-13,coub,54,6,13500,91,23
2015-03-13,,12,29,6300,89,22
2015-03-13,,17,7,20000,168,18
2015-03-13,,21,28,7600,144,17
2015-03-13,,21,28,7600,144,17
2015-03-13,,2,9,1900,38,16
2015-03-13,,62,2,14800,112,11
2015-03-13,,62,2,14800,112,11
2015-03-13,,62,2,14800,112,11
2015-03-13,,29,1,15700,99,11
2015-03-13,,29,1,15700,99,11
2015-03-13,,29,1,15700,99,11
2015-03-13,,29,1,15700,99,11
2015-03-13,,29,1,15700,99,11
2015-03-13,,23,11,18000,261,10
2015-03-13,,23,11,18000,261,10
2015-03-13,,20,3,10400,76,9
2015-03-13,,20,3,10400,76,9
2015-03-13,,20,3,10400,76,9
2015-03-13,,20,3,10400,76,9
2015-03-13,,20,3,10400,76,9
2015-03-13,,6,3,9500,38,9
2015-03-13,etegro,11,0,8500,34,9
2015-03-13,etegro,11,0,8500,34,9
2015-03-13,etegro,11,0,8500,34,9
2015-03-13,microsoft,13,4,7600,56,7
2015-03-13,microsoft,13,4,7600,56,7
2015-03-13,microsoft,13,4,7600,56,7
2015-03-13,microsoft,13,4,7600,56,7
2015-03-13,,3,0,4100,54,7
2015-03-13,,3,0,4100,54,7
2015-03-13,,12,0,5900,43,7
2015-03-13,,12,0,5900,43,7
2015-03-13,,12,0,5900,43,7
2015-03-13,,5,1,5600,52,6
2015-03-13,,5,1,5600,52,6
2015-03-13,,6,2,1700,17,5
2015-03-13,edusty,17,3,15200,127,4
2015-03-13,edusty,17,3,15200,127,4
2015-03-13,edusty,17,3,15200,127,4
2015-03-13,edusty,17,3,15200,127,4
2015-03-13,intel,12,1,5700,63,4
2015-03-13,intel,12,1,5700,63,4
2015-03-13,intel,12,1,5700,63,4
2015-03-13,intel,12,1,5700,63,4
2015-03-13,,5,4,6100,50,4
2015-03-13,,5,4,6100,50,4
2015-03-13,,5,4,6100,50,4
2015-03-13,,5,4,6100,50,4
2015-03-13,,5,4,6100,50,4
2015-03-13,ZeptoLab,20,3,13100,42,4
2015-03-13,ZeptoLab,20,3,13100,42,4
2015-03-13,ZeptoLab,20,3,13100,42,4
2015-03-13,ZeptoLab,20,3,13100,42,4
2015-03-13,,3,3,5100,53,3
2015-03-13,,3,3,5100,53,3
2015-03-13,geekfamily,16,6,4800,20,3
2015-03-13,geekfamily,16,6,4800,20,3
2015-03-13,geekfamily,16,6,4800,20,3
2015-03-13,geekfamily,16,6,4800,20,3
2015-03-13,,5,1,2500,36,0
2015-03-13,,5,1,2500,36,0
2015-03-13,,5,1,3800,28,0
2015-03-13,audiocodes,6,2,2300,20,0
2015-03-13,microsoft,8,3,2100,12,0
2015-03-13,microsoft,8,3,2100,12,0
2015-03-13,microsoft,8,3,2100,12,0
2015-03-13,microsoft,8,3,2100,12,0
2015-03-13,it_people,1,0,1400,3,0
2015-03-13,it_people,1,0,1400,3,0
2015-03-13,it_people,1,0,1400,3,0
2015-03-14,,62,20,57100,232,124
2015-03-14,,62,20,57100,232,124
2015-03-14,,62,20,57100,232,124
2015-03-14,,62,20,57100,232,124
2015-03-14,,62,20,57100,232,124
2015-03-14,,13,2,8300,64,19
2015-03-14,,13,2,8300,64,19
2015-03-14,,13,2,8300,64,19
2015-03-14,,43,5,34800,229,15
2015-03-14,,28,24,17900,225,13
2015-03-14,,28,24,17900,225,13
2015-03-14,,27,0,6600,23,7
2015-03-14,,27,0,6600,23,7
2015-03-14,,19,1,4600,20,3
2015-03-14,,19,1,4600,20,3
2015-03-15,mailru,70,2,81400,975,83
2015-03-15,mailru,70,2,81400,975,83
2015-03-15,mailru,70,2,81400,975,83
2015-03-15,,15,5,25100,197,56
2015-03-15,,15,5,25100,197,56
2015-03-15,,15,5,25100,197,56
2015-03-15,,10,6,18800,93,37
2015-03-15,,10,6,18800,93,37
2015-03-15,,10,6,18800,93,37
2015-03-15,,29,1,30900,219,36
2015-03-15,,29,1,30900,219,36
2015-03-15,,81,0,62200,721,31
2015-03-15,,81,0,62200,721,31
2015-03-15,,81,0,62200,721,31
2015-03-15,,86,1,33900,230,29
2015-03-15,,86,1,33900,230,29
2015-03-15,,26,1,9500,80,11
2015-03-15,,26,1,9500,80,11
2015-03-15,,26,1,9500,80,11
2015-03-15,,26,1,9500,80,11
2015-03-15,,33,3,31400,625,7
2015-03-15,,33,3,31400,625,7
2015-03-15,,33,3,31400,625,7
2015-03-15,,16,0,3200,26,5
2015-03-15,,16,0,3200,26,5
2015-03-15,,16,0,3200,26,5
2015-03-15,friifond,14,2,15500,187,3
2015-03-15,friifond,14,2,15500,187,3
2015-03-15,friifond,14,2,15500,187,3
2015-03-15,friifond,14,2,15500,187,3
2015-03-15,,28,3,14700,137,3
2015-03-15,,28,3,14700,137,3
2015-03-15,,28,3,14700,137,3
2015-03-15,,13,1,14600,96,0
2015-03-15,,13,1,14600,96,0
2015-03-15,,13,1,14600,96,0
2015-03-15,paysto,8,6,5500,92,0
2015-03-15,muk,1,3,1000,3,0
2015-03-15,muk,1,3,1000,3,0
2015-03-15,muk,1,3,1000,3,0
2015-03-16,yandex,116,4,59800,203,113
2015-03-16,yandex,116,4,59800,203,113
2015-03-16,yandex,116,4,59800,203,113
2015-03-16,yandex,116,4,59800,203,113
2015-03-16,pt,63,8,39300,166,83
2015-03-16,pt,63,8,39300,166,83
2015-03-16,pt,63,8,39300,166,83
2015-03-16,,58,1,31800,237,64
2015-03-16,vivaldi,16,12,6600,5,58
2015-03-16,,49,0,53400,226,55
2015-03-16,zfort,30,4,23100,154,39
2015-03-16,zfort,30,4,23100,154,39
2015-03-16,kaspersky,14,7,16700,32,39
2015-03-16,,34,7,49800,440,31
2015-03-16,,34,7,49800,440,31
2015-03-16,,34,7,49800,440,31
2015-03-16,,11,1,7000,59,30
2015-03-16,,11,1,7000,59,30
2015-03-16,,27,20,39600,326,27
2015-03-16,,13,3,66700,160,27
2015-03-16,,8,1,15200,132,27
2015-03-16,,8,1,15200,132,27
2015-03-16,,8,1,15200,132,27
2015-03-16,,8,1,15200,132,27
2015-03-16,,8,1,15200,132,27
2015-03-16,,15,0,3400,36,27
2015-03-16,,82,0,34700,174,25
2015-03-16,,82,0,34700,174,25
2015-03-16,mlclass,54,4,84300,984,22
2015-03-16,mlclass,54,4,84300,984,22
2015-03-16,mlclass,54,4,84300,984,22
2015-03-16,mlclass,54,4,84300,984,22
2015-03-16,,13,2,27600,182,20
2015-03-16,,13,2,27600,182,20
2015-03-16,,29,8,29400,299,18
2015-03-16,,29,8,29400,299,18
2015-03-16,,5,1,5400,44,18
2015-03-16,,5,1,5400,44,18
2015-03-16,,5,1,5400,44,18
2015-03-16,,21,1,22400,196,17
2015-03-16,,21,1,22400,196,17
2015-03-16,,9,12,7100,141,15
2015-03-16,,9,12,7100,141,15
2015-03-16,,9,12,7100,141,15
2015-03-16,,20,5,26400,37,15
2015-03-16,,20,5,26400,37,15
2015-03-16,,15,0,5000,28,13
2015-03-16,,15,0,5000,28,13
2015-03-16,,15,0,5000,28,13
2015-03-16,,15,0,5000,28,13
2015-03-16,,15,0,5000,28,13
2015-03-16,,9,2,20500,227,12
2015-03-16,,9,2,20500,227,12
2015-03-16,,9,2,20500,227,12
2015-03-16,,14,4,23800,225,12
2015-03-16,,18,8,15400,84,12
2015-03-16,,18,8,15400,84,12
2015-03-16,,83,4,30800,120,11
2015-03-16,,83,4,30800,120,11
2015-03-16,,83,4,30800,120,11
2015-03-16,,46,3,26100,93,11
2015-03-16,,46,3,26100,93,11
2015-03-16,,46,3,26100,93,11
2015-03-16,arcadia,13,0,22400,229,10
2015-03-16,arcadia,13,0,22400,229,10
2015-03-16,,30,2,16200,122,10
2015-03-16,,18,4,22600,92,10
2015-03-16,,18,4,22600,92,10
2015-03-16,,37,2,41400,513,9
2015-03-16,,37,2,41400,513,9
2015-03-16,,37,2,41400,513,9
2015-03-16,,37,2,41400,513,9
2015-03-16,,37,2,41400,513,9
2015-03-16,spbau,19,0,7900,59,9
2015-03-16,zfort,32,5,33600,222,8
2015-03-16,zfort,32,5,33600,222,8
2015-03-16,zfort,32,5,33600,222,8
2015-03-16,zfort,32,5,33600,222,8
2015-03-16,,17,2,28400,134,8
2015-03-16,mediagrus,5,10,1400,4,7
2015-03-16,mediagrus,5,10,1400,4,7
2015-03-16,staply,4,1,5100,56,6
2015-03-16,staply,4,1,5100,56,6
2015-03-16,staply,4,1,5100,56,6
2015-03-16,staply,4,1,5100,56,6
2015-03-16,,6,2,3600,60,5
2015-03-16,,6,2,3600,60,5
2015-03-16,,6,2,2800,24,4
2015-03-16,,6,2,2800,24,4
2015-03-16,,6,2,2800,24,4
2015-03-16,,6,2,2800,24,4
2015-03-16,,6,2,2800,24,4
2015-03-16,,6,2,3000,13,4
2015-03-16,,6,2,3000,13,4
2015-03-16,,6,2,3000,13,4
2015-03-16,,9,2,4400,10,3
2015-03-16,,9,2,4400,10,3
2015-03-16,,7,1,11300,125,2
2015-03-16,,7,1,11300,125,2
2015-03-16,,10,0,7800,58,2
2015-03-16,,10,0,7800,58,2
2015-03-16,,10,0,7800,58,2
2015-03-16,,9,2,3000,23,1
2015-03-16,,9,2,3000,23,1
2015-03-16,friifond,13,0,10000,137,0
2015-03-16,friifond,13,0,10000,137,0
2015-03-16,friifond,13,0,10000,137,0
2015-03-16,friifond,13,0,10000,137,0
2015-03-16,1cloud,12,2,8600,39,0
2015-03-16,1cloud,12,2,8600,39,0
2015-03-16,1cloud,12,2,8600,39,0
2015-03-16,,3,2,4400,36,0
2015-03-16,,3,2,4400,36,0
2015-03-16,,3,2,4400,36,0
2015-03-16,,3,2,4400,36,0
2015-03-16,,3,2,4400,36,0
2015-03-16,varonis,3,2,2100,13,0
2015-03-16,varonis,3,2,2100,13,0
2015-03-16,varonis,3,2,2100,13,0
2015-03-16,varonis,3,2,2100,13,0
2015-03-16,sqalab,6,3,3400,11,0
2015-03-16,sqalab,6,3,3400,11,0
2015-03-17,abbyy,139,16,83100,375,141
2015-03-17,abbyy,139,16,83100,375,141
2015-03-17,abbyy,139,16,83100,375,141
2015-03-17,,133,19,122000,811,123
2015-03-17,,80,10,93000,252,85
2015-03-17,,80,10,93000,252,85
2015-03-17,smartengines,30,5,31800,128,76
2015-03-17,smartengines,30,5,31800,128,76
2015-03-17,smartengines,30,5,31800,128,76
2015-03-17,smartengines,30,5,31800,128,76
2015-03-17,,61,3,87900,581,51
2015-03-17,,61,3,87900,581,51
2015-03-17,,61,3,87900,581,51
2015-03-17,minirobot,44,6,43000,282,45
2015-03-17,driverpack,36,20,34900,293,39
2015-03-17,driverpack,36,20,34900,293,39
2015-03-17,driverpack,36,20,34900,293,39
2015-03-17,driverpack,36,20,34900,293,39
2015-03-17,,26,4,56500,429,29
2015-03-17,,26,4,56500,429,29
2015-03-17,beeline,43,1,31600,80,28
2015-03-17,beeline,43,1,31600,80,28
2015-03-17,,16,8,14400,74,26
2015-03-17,,16,8,14400,74,26
2015-03-17,,16,8,14400,74,26
2015-03-17,,17,0,17500,91,25
2015-03-17,,17,0,17500,91,25
2015-03-17,opera,28,2,13300,27,22
2015-03-17,opera,28,2,13300,27,22
2015-03-17,opera,28,2,13300,27,22
2015-03-17,pvs-studio,61,7,19300,31,20
2015-03-17,pvs-studio,61,7,19300,31,20
2015-03-17,pvs-studio,61,7,19300,31,20
2015-03-17,,9,7,3900,24,18
2015-03-17,,9,7,3900,24,18
2015-03-17,,9,7,3900,24,18
2015-03-17,,9,7,3900,24,18
2015-03-17,,12,10,5900,23,17
2015-03-17,,12,10,5900,23,17
2015-03-17,,12,10,5900,23,17
2015-03-17,,33,2,38900,130,16
2015-03-17,,33,2,38900,130,16
2015-03-17,,29,1,17300,105,15
2015-03-17,,29,1,17300,105,15
2015-03-17,,32,0,13500,195,13
2015-03-17,,32,0,13500,195,13
2015-03-17,,32,0,13500,195,13
2015-03-17,,32,0,13500,195,13
2015-03-17,,32,7,15700,72,11
2015-03-17,,32,7,15700,72,11
2015-03-17,,6,5,5400,46,11
2015-03-17,,6,5,5400,46,11
2015-03-17,,11,13,6300,33,11
2015-03-17,,11,13,6300,33,11
2015-03-17,,11,13,6300,33,11
2015-03-17,,11,13,6300,33,11
2015-03-17,,11,13,6300,33,11
2015-03-17,,8,1,15000,91,10
2015-03-17,,8,1,15000,91,10
2015-03-17,,8,1,15000,91,10
2015-03-17,,8,1,15000,91,10
2015-03-17,,8,1,15000,91,10
2015-03-17,google,10,0,11000,61,9
2015-03-17,google,10,0,11000,61,9
2015-03-17,google,10,0,11000,61,9
2015-03-17,,5,8,14300,16,9
2015-03-17,,6,4,9100,86,8
2015-03-17,,6,4,9100,86,8
2015-03-17,ibm,5,1,4000,23,7
2015-03-17,eset,6,2,4300,5,7
2015-03-17,,8,4,3700,29,6
2015-03-17,,8,4,3700,29,6
2015-03-17,,6,5,3500,7,6
2015-03-17,,6,5,44500,321,5
2015-03-17,,6,5,44500,321,5
2015-03-17,dsec,36,0,18300,206,4
2015-03-17,dsec,36,0,18300,206,4
2015-03-17,,4,0,14900,129,4
2015-03-17,,4,0,14900,129,4
2015-03-17,croc,21,1,17300,33,3
2015-03-17,croc,21,1,17300,33,3
2015-03-17,croc,21,1,17300,33,3
2015-03-17,,8,2,2800,29,3
2015-03-17,,8,2,2800,29,3
2015-03-17,,8,2,2800,29,3
2015-03-17,,23,0,17500,167,2
2015-03-17,,23,0,17500,167,2
2015-03-17,,23,0,17500,167,2
2015-03-17,,23,0,17500,167,2
2015-03-17,,7,4,11800,97,2
2015-03-17,,10,3,12000,71,2
2015-03-17,,10,3,12000,71,2
2015-03-17,,10,3,12000,71,2
2015-03-17,microsoft,18,5,6200,11,2
2015-03-17,microsoft,18,5,6200,11,2
2015-03-17,microsoft,18,5,6200,11,2
2015-03-17,microsoft,18,5,6200,11,2
2015-03-17,,14,2,7500,72,1
2015-03-17,,11,1,4700,27,1
2015-03-17,,11,1,4700,27,1
2015-03-17,,11,0,10600,110,0
2015-03-17,,11,0,10600,110,0
2015-03-17,,11,0,10600,110,0
2015-03-17,,4,0,3000,36,0
2015-03-17,,4,0,3000,36,0
2015-03-17,host-tracker,6,2,2200,22,0
2015-03-17,host-tracker,6,2,2200,22,0
2015-03-17,host-tracker,6,2,2200,22,0
2015-03-17,host-tracker,6,2,2200,22,0
2015-03-17,JetBrains,4,0,1300,6,0
2015-03-17,JetBrains,4,0,1300,6,0
2015-03-17,payonline,5,2,1200,4,0
2015-03-17,payonline,5,2,1200,4,0
2015-03-17,payonline,5,2,1200,4,0
2015-03-17,payonline,5,2,1200,4,0
2015-03-17,muk,3,1,554,4,0
2015-03-17,muk,3,1,554,4,0
2015-03-17,muk,3,1,554,4,0
2015-03-17,muk,3,1,554,4,0
2015-03-18,,63,11,42800,55,116
2015-03-18,,63,11,42800,55,116
2015-03-18,geekfamily,28,4,36300,92,64
2015-03-18,geekfamily,28,4,36300,92,64
2015-03-18,geekfamily,28,4,36300,92,64
2015-03-18,,125,3,92600,525,54
2015-03-18,,34,2,27300,266,45
2015-03-18,,10,4,6500,53,35
2015-03-18,,10,4,6500,53,35
2015-03-18,what3words,6,7,2200,13,33
2015-03-18,what3words,6,7,2200,13,33
2015-03-18,what3words,6,7,2200,13,33
2015-03-18,what3words,6,7,2200,13,33
2015-03-18,,30,4,22700,137,28
2015-03-18,,30,4,22700,137,28
2015-03-18,,30,4,22700,137,28
2015-03-18,makeitlab,32,2,33600,367,23
2015-03-18,makeitlab,32,2,33600,367,23
2015-03-18,,52,4,49200,388,22
2015-03-18,,52,4,49200,388,22
2015-03-18,,52,4,49200,388,22
2015-03-18,zabbix,14,1,27700,270,21
2015-03-18,zabbix,14,1,27700,270,21
2015-03-18,zabbix,14,1,27700,270,21
2015-03-18,ilkfinkom,8,9,6200,12,20
2015-03-18,,40,13,29200,655,17
2015-03-18,,40,13,29200,655,17
2015-03-18,,40,13,29200,655,17
2015-03-18,,40,13,29200,655,17
2015-03-18,,40,13,29200,655,17
2015-03-18,,22,1,11400,138,17
2015-03-18,mailru,36,7,27800,81,17
2015-03-18,,9,2,12000,72,16
2015-03-18,,9,2,12000,72,16
2015-03-18,,4,0,12900,136,15
2015-03-18,ruward,14,9,6100,23,14
2015-03-18,ruward,14,9,6100,23,14
2015-03-18,ruward,14,9,6100,23,14
2015-03-18,ruward,14,9,6100,23,14
2015-03-18,,5,3,2600,41,13
2015-03-18,,4,5,2700,21,13
2015-03-18,,40,4,21800,450,12
2015-03-18,,40,4,21800,450,12
2015-03-18,,18,0,9000,95,12
2015-03-18,,18,0,9000,95,12
2015-03-18,,18,0,9000,95,12
2015-03-18,ua-hosting,4,11,3000,9,12
2015-03-18,,5,1,14800,162,9
2015-03-18,,5,1,14800,162,9
2015-03-18,,18,4,12200,104,8
2015-03-18,,18,4,12200,104,8
2015-03-18,,13,2,5100,36,8
2015-03-18,stepic,7,2,18900,107,5
2015-03-18,stepic,7,2,18900,107,5
2015-03-18,,12,1,5500,49,5
2015-03-18,,12,1,5500,49,5
2015-03-18,,5,2,8300,86,3
2015-03-18,,5,2,8300,86,3
2015-03-18,2gis,25,3,8000,21,3
2015-03-18,2gis,25,3,8000,21,3
2015-03-18,,13,0,8200,83,2
2015-03-18,,13,0,8100,83,2
2015-03-18,,13,0,8100,83,2
2015-03-18,ultima,5,3,2400,22,2
2015-03-18,ultima,5,3,2400,22,2
2015-03-18,ultima,5,3,2400,22,2
2015-03-18,ultima,5,3,2400,22,2
2015-03-18,it_people,9,1,1600,8,2
2015-03-18,it_people,9,1,1600,8,2
2015-03-18,it_people,9,1,1600,8,2
2015-03-18,it_people,9,1,1600,8,2
2015-03-18,,37,0,12300,117,1
2015-03-18,,37,0,12300,117,1
2015-03-18,billing,8,0,9400,78,0
2015-03-18,billing,8,0,9400,78,0
2015-03-18,,3,0,4700,65,0
2015-03-18,intel,10,1,5700,53,0
2015-03-18,intel,10,1,5700,53,0
2015-03-18,intel,10,1,5700,53,0
2015-03-18,intel,10,1,5700,53,0
2015-03-18,pentestit,32,6,9300,48,0
2015-03-18,muk,4,1,4100,34,0
2015-03-18,muk,4,1,4100,33,0
2015-03-18,sap,4,1,2900,7,0
2015-03-18,sap,4,1,2900,7,0
2015-03-18,sap,4,1,2900,7,0
2015-03-18,sap,4,1,2900,7,0
2015-03-18,bitrix,6,4,1900,5,0
2015-03-18,bitrix,6,4,1900,5,0
2015-03-19,papabubadiop,68,8,36800,237,62
2015-03-19,papabubadiop,68,8,36800,237,62
2015-03-19,papabubadiop,68,8,36800,237,62
2015-03-19,pvs-studio,55,3,31000,32,61
2015-03-19,pvs-studio,55,3,31000,32,61
2015-03-19,pvs-studio,55,3,31000,32,61
2015-03-19,,25,4,47300,174,53
2015-03-19,,25,4,47300,174,53
2015-03-19,,25,4,47300,174,53
2015-03-19,,25,4,47300,174,53
2015-03-19,,25,4,47300,174,53
2015-03-19,kmeleon_rus,33,19,13400,18,38
2015-03-19,kmeleon_rus,33,19,13400,18,38
2015-03-19,kmeleon_rus,33,19,13400,18,38
2015-03-19,,21,3,18300,92,36
2015-03-19,beeline,68,1,42000,151,33
2015-03-19,beeline,68,1,42000,151,33
2015-03-19,beeline,68,1,42000,151,33
2015-03-19,beeline,68,1,42000,151,33
2015-03-19,,25,2,14600,370,30
2015-03-19,,25,2,14600,370,30
2015-03-19,,25,2,14600,370,30
2015-03-19,,20,7,18000,61,29
2015-03-19,,20,7,18000,61,29
2015-03-19,,20,7,18000,61,29
2015-03-19,icl_services,10,2,22500,113,24
2015-03-19,icl_services,10,2,22500,113,24
2015-03-19,selectel,16,9,10400,61,24
2015-03-19,,82,1,56200,776,22
2015-03-19,,82,1,56200,776,22
2015-03-19,,82,1,56200,776,22
2015-03-19,,21,11,34300,145,22
2015-03-19,,25,4,15200,123,19
2015-03-19,,25,4,15200,123,19
2015-03-19,,25,4,15200,123,19
2015-03-19,,25,4,15200,123,19
2015-03-19,,4,11,2700,25,19
2015-03-19,,4,11,2700,25,19
2015-03-19,,4,11,2700,25,19
2015-03-19,,5,14,12400,75,16
2015-03-19,,5,14,12400,75,16
2015-03-19,,5,14,12400,75,16
2015-03-19,masterkit,16,0,53400,349,15
2015-03-19,luxoft,37,3,34900,177,15
2015-03-19,luxoft,37,3,34900,177,15
2015-03-19,luxoft,37,3,34900,177,15
2015-03-19,luxoft,37,3,34900,177,15
2015-03-19,microsoft,20,6,17600,93,15
2015-03-19,microsoft,20,6,17600,93,15
2015-03-19,microsoft,20,6,17600,93,15
2015-03-19,,21,1,28400,132,13
2015-03-19,,24,2,13000,83,13
2015-03-19,,24,2,13000,83,13
2015-03-19,,24,2,13000,83,13
2015-03-19,mailru,26,5,9900,27,13
2015-03-19,mailru,26,5,9900,27,13
2015-03-19,,12,1,4700,30,12
2015-03-19,,12,1,4700,30,12
2015-03-19,,12,1,4700,30,12
2015-03-19,,28,2,40000,154,10
2015-03-19,,28,2,40000,154,10
2015-03-19,,28,2,40000,154,10
2015-03-19,,7,2,9200,55,9
2015-03-19,,7,2,9200,55,9
2015-03-19,,7,2,9200,55,9
2015-03-19,,7,3,3800,41,8
2015-03-19,,7,5,9100,68,5
2015-03-19,,7,5,9100,68,5
2015-03-19,,7,5,9100,68,5
2015-03-19,pechkin,10,2,8200,74,4
2015-03-19,pechkin,10,2,8200,74,4
2015-03-19,pechkin,10,2,8200,74,4
2015-03-19,,3,5,1400,8,4
2015-03-19,SECL_GROUP,8,1,16200,240,3
2015-03-19,SECL_GROUP,8,1,16200,240,3
2015-03-19,SECL_GROUP,8,1,16200,240,3
2015-03-19,SECL_GROUP,8,1,16200,240,3
2015-03-19,microsoft,15,8,15600,110,3
2015-03-19,microsoft,15,8,15600,110,3
2015-03-19,microsoft,15,8,15600,110,3
2015-03-19,,5,2,8100,58,3
2015-03-19,,5,2,8100,58,3
2015-03-19,,7,3,2200,17,2
2015-03-19,,7,3,2200,17,2
2015-03-19,,7,3,2200,17,2
2015-03-19,eset,27,0,8000,14,2
2015-03-19,mailru,21,6,12700,115,1
2015-03-19,mailru,21,6,12700,115,1
2015-03-19,mailru,21,6,12700,115,1
2015-03-19,,3,1,4200,61,1
2015-03-19,,3,1,4200,61,1
2015-03-19,,3,1,4200,61,1
2015-03-19,,3,1,4200,61,1
2015-03-19,,3,1,4200,61,1
2015-03-19,,10,0,11400,46,1
2015-03-19,luxoft,13,1,10900,38,1
2015-03-19,kamagames,5,2,4200,12,1
2015-03-19,kamagames,5,2,4200,12,1
2015-03-19,microsoft,19,4,15500,93,0
2015-03-19,microsoft,19,4,15500,93,0
2015-03-19,microsoft,19,4,15500,93,0
2015-03-19,microsoft,19,4,15500,93,0
2015-03-19,,3,0,5800,79,0
2015-03-19,,3,0,5800,79,0
2015-03-19,,4,2,4600,46,0
2015-03-19,,4,2,4600,46,0
2015-03-19,,6,2,5200,40,0
2015-03-19,,6,2,5200,40,0
2015-03-19,,6,2,5200,40,0
2015-03-20,,23,7,32800,147,59
2015-03-20,,23,7,32800,147,59
2015-03-20,,23,7,32800,147,59
2015-03-20,,23,7,32800,147,59
2015-03-20,,23,7,32800,147,59
2015-03-20,,38,15,53300,253,50
2015-03-20,,38,15,53300,253,50
2015-03-20,,38,15,53300,253,50
2015-03-20,,38,15,53300,253,50
2015-03-20,,38,15,53300,253,50
2015-03-20,mailru,56,2,28600,339,38
2015-03-20,mailru,56,2,28600,339,38
2015-03-20,mailru,56,2,28600,339,38
2015-03-20,mailru,56,2,28600,339,38
2015-03-20,,24,5,21500,127,34
2015-03-20,,24,5,21500,127,34
2015-03-20,,24,5,21500,127,34
2015-03-20,kmeleon_rus,27,8,23500,30,34
2015-03-20,kmeleon_rus,27,8,23500,30,34
2015-03-20,kmeleon_rus,27,8,23500,30,34
2015-03-20,kmeleon_rus,27,8,23500,30,34
2015-03-20,ua-hosting,39,3,17100,52,31
2015-03-20,ua-hosting,39,3,17100,52,31
2015-03-20,ua-hosting,39,3,17100,52,31
2015-03-20,piter,14,4,30500,57,25
2015-03-20,,10,7,9900,108,19
2015-03-20,,10,7,9900,108,19
2015-03-20,dataline,20,2,36400,136,17
2015-03-20,dataline,20,2,36400,136,17
2015-03-20,luxoft,40,5,16000,67,16
2015-03-20,luxoft,40,5,16000,67,16
2015-03-20,luxoft,40,5,16000,67,16
2015-03-20,luxoft,40,5,16000,67,16
2015-03-20,,8,4,3100,49,16
2015-03-20,,19,2,19800,77,14
2015-03-20,,19,2,19800,77,14
